loss,accuracy,precision,recall,auc,prc
0.08973385393619537,0.969852089881897,0.9748139381408691,0.9687144756317139,0.9980113506317139,0.9926403760910034
0.0874982699751854,0.9778156876564026,0.9799426794052124,0.9726962447166443,0.9984930753707886,0.9943183660507202
0.08393929898738861,0.9761092066764832,0.9810453653335571,0.9715585708618164,0.9982644319534302,0.9942236542701721
0.08262048661708832,0.977246880531311,0.978881299495697,0.9755403995513916,0.9983848929405212,0.994336724281311
0.08208095282316208,0.9755403995513916,0.9793932437896729,0.9732650518417358,0.9980804324150085,0.9932053089141846
0.07648372650146484,0.9755403995513916,0.9783228635787964,0.9755403995513916,0.9984478950500488,0.9950834512710571
0.07722129672765732,0.979522168636322,0.9822756052017212,0.977246880531311,0.9983680248260498,0.9947298765182495
0.08125697821378708,0.9755403995513916,0.9776887893676758,0.9721274375915527,0.9982940554618835,0.9946743249893188
0.07599399983882904,0.9817975163459778,0.9839357137680054,0.9755403995513916,0.9983168840408325,0.9941132068634033
0.07131173461675644,0.979522168636322,0.9816513657569885,0.9738339185714722,0.9991269707679749,0.9962496161460876
0.07278816401958466,0.9783845543861389,0.9805380702018738,0.9744027256965637,0.9987047910690308,0.9953234791755676
0.06941016018390656,0.9806598424911499,0.9817559719085693,0.979522168636322,0.9987846612930298,0.9957167506217957
0.06376221030950546,0.9835039973258972,0.9851258397102356,0.979522168636322,0.9984447956085205,0.9958920478820801
0.07381600141525269,0.977246880531311,0.9821736812591553,0.9715585708618164,0.9984621405601501,0.9951611757278442
0.06688714772462845,0.9800910353660583,0.9822247624397278,0.9744027256965637,0.9989004731178284,0.9960941076278687
0.06448492407798767,0.979522168636322,0.9828571677207947,0.9783845543861389,0.9991653561592102,0.9963357448577881
0.06505831331014633,0.9817975163459778,0.9828864932060242,0.9800910353660583,0.9986417293548584,0.9958041310310364
0.06624960154294968,0.9817975163459778,0.9834191203117371,0.9783845543861389,0.9989438056945801,0.9963352680206299
0.06315187364816666,0.9800910353660583,0.9828473329544067,0.9778156876564026,0.999371349811554,0.9970996379852295
0.06636320799589157,0.9812286496162415,0.9845449328422546,0.9783845543861389,0.9992210268974304,0.9965946674346924
0.0665307492017746,0.9823663234710693,0.9845449328422546,0.9783845543861389,0.9989587068557739,0.9964061379432678
0.06153884530067444,0.979522168636322,0.9806267619132996,0.9789533615112305,0.9991110563278198,0.9970529079437256
0.06372620910406113,0.9812286496162415,0.9839816689491272,0.9783845543861389,0.999197781085968,0.996554970741272
0.05985747277736664,0.979522168636322,0.9828669428825378,0.9789533615112305,0.9992223381996155,0.9966117143630981
0.05903417617082596,0.9835039973258972,0.9846153855323792,0.9829351305961609,0.999108612537384,0.9970117211341858
0.05808115005493164,0.9829351305961609,0.982876718044281,0.979522168636322,0.9990972876548767,0.9969843029975891
0.05677972733974457,0.9852104783058167,0.9868496060371399,0.9817975163459778,0.9994135499000549,0.9974126815795898
0.05644851550459862,0.9840728044509888,0.9868646264076233,0.9829351305961609,0.9993917346000671,0.9974344372749329
0.059466660022735596,0.9835039973258972,0.985706090927124,0.9806598424911499,0.9987488389015198,0.9959186315536499
0.05746515095233917,0.9852104783058167,0.9862935543060303,0.9823663234710693,0.9993742108345032,0.997226357460022
0.052917249500751495,0.9869169592857361,0.9880205392837524,0.9852104783058167,0.9994082450866699,0.9973530173301697
0.05229931324720383,0.9852104783058167,0.9891366362571716,0.9840728044509888,0.9995571970939636,0.9979367256164551
0.052168309688568115,0.9857792854309082,0.9885779619216919,0.9846416115760803,0.999593198299408,0.9982014894485474
0.05218290165066719,0.9823663234710693,0.982876718044281,0.979522168636322,0.9994428753852844,0.99753338098526
0.05557442083954811,0.9817975163459778,0.982326090335846,0.9800910353660583,0.9995075464248657,0.9977473020553589
0.051532045006752014,0.9835039973258972,0.9845802187919617,0.9806598424911499,0.9996336698532104,0.9982422590255737
0.04963291063904762,0.9852104783058167,0.9857549667358398,0.9840728044509888,0.9996355772018433,0.9982765913009644
0.04915642365813255,0.9874857664108276,0.9891552329063416,0.9857792854309082,0.999623715877533,0.9982589483261108
0.04782269522547722,0.9863481521606445,0.9879931211471558,0.9829351305961609,0.9996870756149292,0.998512864112854
0.04832166060805321,0.9857792854309082,0.9874429106712341,0.9840728044509888,0.9995641112327576,0.9980909824371338
0.04604528099298477,0.9857792854309082,0.986340343952179,0.9857792854309082,0.9996117353439331,0.9981839656829834
0.04651648923754692,0.9846416115760803,0.9885649085044861,0.9835039973258972,0.9995681047439575,0.9980481863021851
0.04359951615333557,0.988054633140564,0.9897260069847107,0.9863481521606445,0.9997365474700928,0.9987494349479675
0.045045409351587296,0.9852104783058167,0.9874213933944702,0.9823663234710693,0.9996474385261536,0.9983422756195068
0.047463104128837585,0.9846416115760803,0.9868870973587036,0.9846416115760803,0.9995218515396118,0.9977399110794067
0.047390248626470566,0.9869169592857361,0.9885910153388977,0.9857792854309082,0.9997038245201111,0.9985732436180115
0.04124865308403969,0.9891922473907471,0.9908779859542847,0.9886234402656555,0.9997351765632629,0.9987437129020691
0.044788263738155365,0.9874857664108276,0.9891552329063416,0.9857792854309082,0.9996287226676941,0.9982591271400452
